PLAYER_NAME,AGE,TEAM,POSITION,G,GAMES_STARTED,MIN,FG,FGA,FG_PCT,3P,3PA,3P_PCT,2P,2PA,2P_PCT,EFG_PCT,FT,FTA,FT_PCT,ORB,DRB,REB,AST,STL,BLK,TOV,PF,PTS,AWARDS,SEASON,PER,TS_PCT,3PAR,FTR,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,VORP,LAST_TEAM,DATA_TYPE,POSITION_GROUP,PLAYER_NAME_RAW,SALARY,SALARY_M,SALARY_TOTAL_M,YEARS_REMAINING,SALARY_AVG_PER_YR_M,SALARY_TIER,WIN_IMPACT_RAW,WIN_IMPACT_SCORE,UNDERVALUED_FLAG,GP_PCT,AVAIL_ROLLING,AVAILABILITY_SCORE,POS_C,POS_F,POS_G,PREDICTED_SALARY_M,MARKET_DELTA,MARKET_DELTA_CLIPPED,MARKET_DELTA_INV,MARKET_SCORE,OVERPAID_MAX_FLAG,PLAYMAKER_FLAG,AGE_SCORE_RAW,AGE_SCORE,SALARY_CAP_PCT,BPM_PERCENTILE,CAP_EFFICIENCY_RAW,CAP_EFFICIENCY_SCORE,EXPECTED_MIN,MIN_RATIO,ROLE_FIT_SCORE,APRON_SCORE,TEAM_PAYROLL_M,APRON_STATUS,PAYROLL_SHARE_PCT,PAYROLL_CONTEXT_SCORE,ACCOLADES_RAW,ACCOLADES_SCORE,MARKETABILITY_SCORE,JERSEY_SALES_SCORE,CONTRACT_TYPE,CONTRACT_TYPE_SCORE,SOCIAL_MEDIA_SCORE,INJURY_RISK_SCORE,TEAM_WINPCT_DELTA,CVI_SCORE,CVI_VERDICT,ROOKIE_SCALE_FLAG,SALARY_TIER_PERCENTILE,BPM_TIER_PERCENTILE,CVI_PLAYER_SCORE,CVI_PLAYER_VERDICT,CVI_GAP,PLAYOFF_SEASON,PLAYOFF_G,PLAYOFF_BPM,PLAYOFF_BPM_DELTA,DELTA_SCORE,PLAYOFF_BPM_SCORE,PLAYOFF_G_CAPPED,EXPERIENCE_SCORE,PRESSURE_SCORE,CVI_SCORE_FINAL,CVI_PLAYER_SCORE_FINAL,CVI_GAP_FINAL,CVI_VERDICT_FINAL,PLAYOFF_IMPACT,DISPLAY_TIER,MODEL_PROB,MODEL_VERDICT,LABEL,LABEL_SOURCE,CONDITIONS_MET,TEAM_WINPCT
Aaron Nesmith,26,IND,SF,45.0,42.0,29.7,4.7,11.4,0.414,2.3,6.2,0.379,2.4,5.2,0.455,0.517,2.0,2.5,0.8290000000000001,1.1,3.1,4.2,1.9,0.6,0.5,1.4,2.8,13.8,,2025-26,10.8,0.5539999999999999,0.541,0.217,3.8,11.6,7.6,9.3,0.9,1.5,10.1,19.9,0.1,0.6,0.7,0.026,-1.7,-1.6,-3.4,-0.5,IND,current,F,Aaron Nesmith,11000000.0,11.0,62.39,4.0,15.5975,role,-1.36,34.8,0,0.5487804878048781,0.6146341463414635,49.0,False,True,False,4.51,6.49,6.49,-6.49,51.1,0,0,99.5,99.5,7.801418439716312,16.6,-70.7,8.6,18,1.3,100.0,75.0,193.67,below,5.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,57.4,good,0,87.9,17.2,52.4,good,5.0,2024-25,23.0,1.7,2.2,50.0,58.1,23.0,100.0,62.4,58.1,53.6,4.5,borderline,0.7,role,3.4,bad,,,,
Aaron Wiggins,23,OKC,SG,50.0,35.0,24.2,3.1,6.7,0.4629999999999999,0.8,2.8,0.304,2.3,4.0,0.573,0.525,1.2,1.7,0.7290000000000001,1.0,2.5,3.6,1.4,0.6,0.2,1.1,1.9,8.3,,2021-22,10.3,0.556,0.409,0.252,4.3,11.0,7.6,8.5,1.2,0.8,12.6,15.3,0.5,0.8,1.2,0.048,-3.4,-0.9,-4.3,-0.7,OKC,training,G,Aaron Wiggins,,,36.02,4.0,9.005,unknown,-1.6649999999999998,35.9,0,0.6097560975609756,0.6097560975609756,48.4,False,False,True,1.76,,,,,0,0,72.6,72.6,,8.5,,,20,1.21,92.3,50.0,53.83,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,53.7,borderline,0,,29.2,54.5,borderline,-0.8,2024-25,22.0,0.1,-1.0,36.4,50.7,22.0,92.3,51.9,53.8,54.7,-0.9,borderline,0.1,unknown,,,0.0,auto_v2,1.0,
Aaron Wiggins,24,OKC,SG,70.0,14.0,18.5,2.7,5.2,0.512,0.7,1.7,0.3929999999999999,2.0,3.4,0.573,0.579,0.8,1.0,0.831,1.0,2.0,3.0,1.1,0.6,0.2,0.8,1.6,6.8,,2022-23,12.2,0.607,0.336,0.196,5.5,12.0,8.7,8.3,1.4,1.1,12.2,14.5,1.4,1.2,2.6,0.0969999999999999,-1.5,-0.5,-2.1,0.0,OKC,training,G,Aaron Wiggins,1563518.0,1.56,36.02,4.0,9.005,role,-0.19,42.4,0,0.8536585365853658,0.7621951219512195,68.5,False,False,True,5.91,-4.35,-4.35,4.35,75.1,0,0,83.5,83.5,1.2611156022635408,32.6,26.8,63.5,18,1.0277777777777777,76.8,75.0,115.55,below,1.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,66.6,good,1,12.2,39.0,63.6,good,3.0,2024-25,22.0,0.1,-1.0,36.4,50.7,22.0,92.3,51.9,65.8,63.2,2.6,good,-0.8,rookie scale,,,-1.0,auto_v2,2.0,
Aaron Wiggins,25,OKC,SG,78.0,4.0,15.7,2.7,4.8,0.562,0.8,1.6,0.492,1.9,3.2,0.598,0.645,0.7,0.9,0.789,0.8,1.6,2.4,1.1,0.7,0.2,0.7,1.2,6.9,,2023-24,15.6,0.664,0.3339999999999999,0.188,5.7,11.0,8.4,9.3,2.2,1.4,12.1,16.4,2.1,1.6,3.7,0.144,0.4,0.4,0.7,0.8,OKC,training,G,Aaron Wiggins,1836096.0,1.84,36.02,4.0,9.005,role,1.485,53.3,0,0.951219512195122,0.8536585365853658,80.6,False,False,True,10.24,-8.4,-8.4,8.4,84.1,0,0,92.3,92.3,1.3529411764705883,73.5,69.30000000000001,87.5,18,0.8722222222222222,63.6,75.0,128.84,below,1.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,73.9,good,0,12.6,81.9,72.3,good,1.6,2024-25,22.0,0.1,-1.0,36.4,50.7,22.0,92.3,51.9,72.5,71.3,1.2,good,-1.4,role,,,1.0,auto_v2,3.0,
Aaron Wiggins,26,OKC,SG,76.0,26.0,22.9,4.7,9.6,0.488,1.7,4.5,0.3829999999999999,3.0,5.1,0.578,0.5770000000000001,1.0,1.2,0.831,1.1,2.8,3.9,1.8,0.8,0.2,0.9,1.3,12.0,,2024-25,16.1,0.596,0.466,0.122,5.1,12.9,9.1,10.6,1.7,1.0,8.3,20.3,2.7,2.7,5.4,0.148,1.3,-0.2,1.1,1.4,OKC,training,G,Aaron Wiggins,10514017.0,10.51,36.02,4.0,9.005,role,2.28,58.5,0,0.926829268292683,0.9195121951219511,89.4,False,False,True,14.38,-3.870000000000001,-3.870000000000001,3.870000000000001,74.1,0,0,98.0,98.0,7.475106685633001,76.9,-5.800000000000011,45.2,18,1.272222222222222,97.6,75.0,162.24,below,6.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,74.3,good,0,87.4,81.6,72.5,good,1.8,2024-25,22.0,0.1,-1.0,36.4,50.7,22.0,92.3,51.9,72.9,71.4,1.5,good,-1.4,role,,,1.0,auto_v2,3.0,
Aaron Wiggins,27,OKC,SG,63.0,19.0,21.6,3.6,8.2,0.434,1.5,4.1,0.356,2.1,4.1,0.514,0.524,0.8,1.1,0.743,0.6,2.5,3.1,1.6,0.9,0.4,1.3,1.3,9.4,,2025-26,11.8,0.542,0.504,0.135,3.3,11.8,7.7,10.2,2.0,1.9,12.6,20.0,-0.4,2.5,2.1,0.075,-1.5,0.8,-0.8,0.4,OKC,current,G,Aaron Wiggins,10102802.0,10.1,36.02,4.0,9.005,role,0.345,45.9,0,0.7682926829268293,0.852439024390244,80.5,False,False,True,9.02,1.08,1.08,-1.08,63.1,0,0,100.0,100.0,7.163120567375886,52.7,-25.3,34.2,18,1.2000000000000002,91.5,75.0,184.41,below,5.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,67.7,good,0,84.6,59.3,64.7,good,3.0,2024-25,22.0,0.1,-1.0,36.4,50.7,22.0,92.3,51.9,66.8,64.2,2.6,good,-0.9,role,97.6,good,,,,
Ace Bailey,19,UTA,SF,70.0,59.0,27.6,5.4,12.2,0.444,1.9,5.5,0.348,3.5,6.7,0.521,0.522,0.9,1.2,0.767,1.4,2.7,4.1,1.8,0.8,0.7,1.4,2.7,13.6,,2025-26,11.6,0.537,0.4479999999999999,0.1009999999999999,5.5,10.9,8.1,9.8,1.4,2.4,10.2,21.1,-0.2,0.2,0.0,0.0,-1.8,-2.5,-4.3,-1.1,UTA,current,F,Ace Bailey,9069840.0,9.07,41.21,4.0,10.3025,role,-2.105,29.9,0,0.8536585365853658,0.8536585365853658,80.6,False,True,False,-2.67,11.74,11.74,-11.74,39.5,0,0,32.5,32.5,6.432624113475177,10.4,-70.2,8.9,18,1.3,100.0,75.0,157.38,below,5.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,52.1,borderline,1,81.3,11.1,46.4,borderline,5.7,,,,,,,,,50.0,52.1,47.2,4.9,borderline,0.0,rookie scale,58.2,borderline,,,,
Adam Flagler,25,OKC,SG,37.0,0.0,5.5,0.7,2.6,0.26,0.4,1.9,0.1939999999999999,0.3,0.6,0.4579999999999999,0.3329999999999999,0.0,0.1,0.5,0.2,0.5,0.7,0.3,0.2,0.1,0.1,0.4,1.8,,2024-25,3.7,0.335,0.75,0.021,3.8,10.3,7.1,7.3,1.9,1.5,4.0,21.1,-0.6,0.3,-0.3,-0.062,-8.1,-2.3,-10.3,-0.4,OKC,training,G,Adam Flagler,,,,,,unknown,-4.335,0.0,0,0.4512195121951219,0.4512195121951219,27.4,False,False,True,4.28,,,,,0,0,92.3,92.3,,0.2,,,20,0.275,12.8,50.0,162.24,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,38.7,borderline,0,,3.3,37.5,borderline,1.2,,,,,,,,,50.0,39.8,39.0,0.8,bad,1.1,unknown,,,0.0,auto_v2,1.0,
Adem Bona,21,PHI,C,58.0,11.0,15.6,2.3,3.3,0.703,0.0,0.0,0.0,2.3,3.3,0.7070000000000001,0.703,1.2,1.7,0.67,1.6,2.6,4.2,0.5,0.4,1.2,1.1,2.2,5.8,,2024-25,16.5,0.7140000000000001,0.005,0.521,11.1,19.9,15.3,4.4,1.4,7.5,20.5,14.3,1.4,0.9,2.3,0.121,-2.9,0.2,-2.7,-0.2,PHI,training,C,Adem Bona,1157153.0,1.16,6.74,3.0,2.2466666666666666,role,-0.5750000000000002,39.9,0,0.7073170731707317,0.7073170731707317,61.3,True,False,False,0.14,1.02,1.02,-1.02,63.2,0,0,43.0,43.0,0.8250355618776671,23.9,18.9,59.1,18,0.8666666666666667,63.1,85.0,177.75,below,0.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,58.0,good,1,8.8,27.7,53.2,good,4.8,,,,,,,,,50.0,57.5,53.5,4.0,borderline,-0.5,rookie scale,,,-1.0,auto_v2,2.0,0.293
Adem Bona,22,PHI,C,69.0,16.0,17.4,1.9,3.1,0.598,0.0,0.1,0.3329999999999999,1.8,3.0,0.606,0.603,1.1,1.6,0.7120000000000001,1.8,2.5,4.3,0.4,0.4,1.2,0.8,2.2,4.9,,2025-26,13.0,0.6409999999999999,0.0279999999999999,0.519,11.4,16.0,13.7,3.4,1.2,6.4,17.3,11.2,1.4,1.4,2.8,0.1119999999999999,-3.1,0.3,-2.9,-0.3,PHI,current,C,Adem Bona,1955377.0,1.96,6.74,3.0,2.2466666666666666,role,-0.565,40.0,0,0.8414634146341463,0.7911585365853658,72.4,True,False,False,0.63,1.33,1.33,-1.33,62.5,0,0,54.6,54.6,1.3900709219858154,22.3,9.9,54.0,18,0.9666666666666666,71.6,85.0,198.66,below,1.0,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,61.2,good,1,13.9,23.8,56.8,good,4.4,,,,,,,,,50.0,60.5,56.9,3.6,borderline,-0.7,rookie scale,93.6,good,,,,
Admiral Schofield,24,ORL,SF,38.0,1.0,12.3,1.4,3.4,0.419,0.7,2.1,0.3289999999999999,0.7,1.3,0.56,0.519,0.3,0.4,0.8,0.4,1.9,2.3,0.7,0.1,0.1,0.6,1.5,3.8,,2021-22,7.5,0.5379999999999999,0.612,0.1159999999999999,3.8,16.3,10.0,7.9,0.4,1.0,13.4,14.5,-0.1,0.3,0.3,0.027,-4.2,-1.2,-5.4,-0.4,ORL,training,F,Admiral Schofield,,,,,,unknown,-2.225,28.4,0,0.4634146341463415,0.4634146341463415,29.0,False,True,False,3.77,,,,,0,0,88.2,88.2,,4.4,,,20,0.615,41.7,50.0,113.8,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,46.4,borderline,0,,22.2,46.4,borderline,0.0,,,,,,,,,50.0,46.9,47.0,-0.1,borderline,0.5,unknown,,,0.0,auto_v2,1.0,0.268
Admiral Schofield,25,ORL,PF,37.0,0.0,12.2,1.5,3.3,0.451,0.6,2.0,0.324,0.8,1.3,0.6459999999999999,0.5489999999999999,0.6,0.6,0.913,0.6,1.1,1.7,0.8,0.2,0.1,0.4,1.6,4.2,,2022-23,10.1,0.5870000000000001,0.607,0.1889999999999999,5.8,9.8,7.8,9.6,0.9,1.1,10.8,14.1,0.5,0.3,0.8,0.089,-2.2,-0.7,-2.9,-0.1,ORL,training,F,Admiral Schofield,516508.0,0.52,,,,role,-0.995,37.2,0,0.4512195121951219,0.4557926829268293,28.0,False,True,False,5.63,-5.109999999999999,-5.109999999999999,5.109999999999999,76.8,0,0,95.6,95.6,0.4203718674211803,22.6,24.0,62.0,18,0.6777777777777777,47.0,50.0,102.61,below,0.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,56.0,good,0,3.4,27.4,52.6,good,3.4,,,,,,,,,50.0,55.8,52.7,3.1,borderline,-0.2,role,,,0.0,auto_v2,1.0,0.415
Admiral Schofield,26,ORL,PF,23.0,0.0,3.7,0.4,1.1,0.385,0.3,0.7,0.375,0.2,0.4,0.4,0.5,0.0,0.1,0.0,0.1,0.6,0.7,0.3,0.0,0.0,0.2,0.4,1.1,,2023-24,6.0,0.484,0.615,0.077,4.2,19.7,11.9,11.6,0.6,0.0,15.7,16.6,-0.1,0.1,0.0,0.006,-4.1,-0.8,-4.9,-0.1,ORL,training,F,Admiral Schofield,,,,,,unknown,-1.995,31.5,0,0.2804878048780488,0.3682926829268293,16.5,False,True,False,6.07,,,,,0,0,99.5,99.5,,8.2,,,20,0.185,5.1,50.0,130.97,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,42.8,borderline,0,,20.6,42.6,borderline,0.2,,,,,,,,,50.0,43.7,43.6,0.1,bad,0.9,unknown,,,-1.0,auto_v2,2.0,0.573
Adou Thiero,21,LAL,SF,23.0,0.0,5.9,0.5,1.2,0.444,0.0,0.1,0.3329999999999999,0.5,1.0,0.4579999999999999,0.4629999999999999,0.6,1.0,0.636,0.3,0.7,1.0,0.3,0.3,0.1,0.3,0.7,1.7,,2025-26,9.3,0.532,0.111,0.815,7.2,13.5,10.4,7.5,2.2,1.4,16.0,14.1,0.0,0.1,0.1,0.052,-4.6,-0.5,-5.2,-0.1,LAL,current,F,Adou Thiero,1272870.0,1.27,5.95,3.0,1.9833333333333327,role,-2.0900000000000003,30.0,0,0.2804878048780488,0.2804878048780488,4.8,False,True,False,3.1,-1.83,-1.83,1.83,69.6,0,0,54.6,54.6,0.900709219858156,4.8,-3.0,46.8,18,0.3277777777777778,17.3,85.0,208.24,below,0.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,44.1,borderline,1,8.9,5.9,37.3,borderline,6.8,,,,,,,,,50.0,44.7,38.8,5.9,bad,0.6,rookie scale,0.0,bad,,,,
Ajay Mitchell,22,OKC,SG,36.0,1.0,16.6,2.5,5.1,0.495,0.6,1.7,0.3829999999999999,1.9,3.4,0.5479999999999999,0.557,0.8,1.0,0.8290000000000001,0.5,1.4,1.9,1.8,0.7,0.1,0.8,1.9,6.5,,2024-25,12.0,0.5870000000000001,0.326,0.19,3.3,8.8,6.1,13.8,2.0,0.7,12.7,16.2,0.6,0.9,1.5,0.122,-2.5,0.9,-1.6,0.1,OKC,training,G,Ajay Mitchell,3000000.0,3.0,8.7,3.0,2.9,role,-0.2300000000000001,42.2,0,0.4390243902439024,0.4390243902439024,25.8,False,False,True,4.42,-1.42,-1.42,1.42,68.6,0,0,60.7,60.7,2.1337126600284497,38.9,-0.6000000000000014,48.1,18,0.9222222222222224,67.8,85.0,162.24,below,1.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,55.0,good,1,46.5,45.9,49.6,good,5.4,2024-25,12.0,-1.4,0.2,41.5,43.7,12.0,15.4,36.9,53.8,49.0,4.8,borderline,-1.2,rookie scale,,,0.0,auto_v2,1.0,
Ajay Mitchell,23,OKC,SG,57.0,16.0,25.8,5.0,10.4,0.485,1.1,3.1,0.347,3.9,7.3,0.5429999999999999,0.536,2.5,2.8,0.87,0.7,2.6,3.3,3.6,1.2,0.3,1.4,2.1,13.6,,2025-26,16.8,0.585,0.298,0.275,3.1,10.6,7.0,20.1,2.3,1.2,10.9,21.8,2.2,2.7,4.9,0.16,0.3,1.6,1.9,1.4,OKC,current,G,Ajay Mitchell,3000000.0,3.0,8.7,3.0,2.9,role,2.475,59.8,0,0.6951219512195121,0.5990853658536586,47.0,False,False,True,12.14,-9.14,-9.14,9.14,85.8,0,0,72.6,72.6,2.127659574468085,82.1,44.2,73.4,18,1.3,100.0,85.0,184.41,below,1.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,70.8,good,1,44.3,88.5,67.8,good,3.0,2024-25,12.0,-1.4,0.2,41.5,43.7,12.0,15.4,36.9,68.4,65.8,2.6,good,-2.4,rookie scale,94.2,good,,,,
Al Horford,35,BOS,C,69.0,69.0,29.1,3.9,8.2,0.467,1.3,3.8,0.336,2.6,4.4,0.5820000000000001,0.546,1.2,1.4,0.8420000000000001,1.6,6.1,7.7,3.4,0.7,1.3,0.9,1.9,10.2,DPOY-9,2021-22,16.7,0.574,0.466,0.1669999999999999,6.0,22.2,14.3,16.4,1.2,4.2,9.6,14.8,3.7,3.8,7.6,0.181,1.4,2.9,4.3,3.2,BOS,training,C,Al Horford,27000000.0,27.0,,,,star,4.74,73.9,1,0.8414634146341463,0.8414634146341463,79.0,True,False,False,25.57,1.4299999999999995,1.4299999999999995,-1.4299999999999995,62.3,0,0,10.1,10.1,24.021352313167256,95.6,7.0,52.2,28,1.0392857142857144,77.8,50.0,138.29,below,19.5,95.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,62.2,good,0,88.0,95.0,58.3,good,3.9,2024-25,11.0,2.7,1.5,47.0,62.8,11.0,7.7,43.9,59.0,57.5,1.5,good,-3.2,star,,,1.0,auto_v2,4.0,0.622
Al Horford,36,BOS,C,63.0,63.0,30.5,3.6,7.6,0.476,2.3,5.2,0.446,1.3,2.4,0.539,0.627,0.2,0.3,0.7140000000000001,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8,,2022-23,13.8,0.631,0.6779999999999999,0.044,4.2,17.7,11.1,13.2,0.8,2.7,7.0,11.9,3.6,2.7,6.3,0.157,1.6,1.7,3.3,2.5,BOS,training,C,Al Horford,26500000.0,26.5,,,,star,3.770000000000001,64.2,0,0.7682926829268293,0.7957317073170732,73.0,True,False,False,22.54,3.960000000000001,3.960000000000001,-3.960000000000001,56.7,0,0,5.2,5.2,21.422797089733223,93.6,6.0,51.6,28,1.0892857142857142,82.1,50.0,175.58,below,15.1,95.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,56.5,borderline,0,84.0,90.0,53.9,borderline,2.6,2024-25,11.0,2.7,1.5,47.0,62.8,11.0,7.7,43.9,55.6,53.5,2.1,borderline,-0.9,star,,,1.0,auto_v2,4.0,0.695
Al Horford,37,BOS,C,65.0,33.0,26.8,3.3,6.4,0.511,1.7,4.0,0.419,1.6,2.5,0.6579999999999999,0.64,0.4,0.5,0.867,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,8.6,,2023-24,15.0,0.65,0.616,0.072,5.3,19.7,12.8,12.3,1.1,3.1,10.0,12.0,3.5,2.7,6.2,0.172,1.7,2.0,3.6,2.5,BOS,training,C,Al Horford,10000000.0,10.0,,,,role,3.865,68.8,0,0.7926829268292683,0.7951219512195122,72.9,True,False,False,23.05,-13.05,-13.05,13.05,94.4,0,0,2.5,2.5,7.352941176470589,93.5,11.200000000000005,54.8,18,1.3,100.0,50.0,183.51,below,5.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,64.6,good,0,86.7,97.9,62.8,good,1.8,2024-25,11.0,2.7,1.5,47.0,62.8,11.0,7.7,43.9,62.9,61.7,1.2,good,-1.7,role,,,1.0,auto_v2,4.0,0.78
Al Horford,38,BOS,C,60.0,42.0,27.7,3.3,7.7,0.423,1.9,5.2,0.363,1.4,2.5,0.551,0.547,0.6,0.6,0.895,1.3,4.8,6.2,2.1,0.6,0.9,0.8,1.4,9.0,,2024-25,12.9,0.563,0.6809999999999999,0.0819999999999999,5.2,18.9,12.1,10.4,1.1,2.8,8.8,13.8,2.0,2.4,4.4,0.129,0.1,1.1,1.2,1.3,BOS,training,C,Al Horford,9500000.0,9.5,,,,role,2.035,56.9,0,0.7317073170731707,0.7573170731707317,67.9,True,False,False,17.75,-8.25,-8.25,8.25,83.8,0,0,1.1,1.1,6.756756756756757,77.9,-0.6999999999999886,48.1,18,1.3,100.0,50.0,197.48,below,4.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,59.4,good,0,83.6,82.9,56.6,good,2.8,2024-25,11.0,2.7,1.5,47.0,62.8,11.0,7.7,43.9,58.1,55.9,2.2,borderline,-1.3,role,,,1.0,auto_v2,4.0,0.744
Al Horford,39,GSW,C,43.0,12.0,21.7,3.1,7.2,0.424,1.7,4.6,0.36,1.4,2.7,0.535,0.539,0.5,0.6,0.846,1.0,4.0,5.0,2.6,0.7,1.2,1.0,1.2,8.3,,2025-26,14.9,0.5539999999999999,0.633,0.084,5.2,20.9,12.9,17.0,1.6,4.9,11.3,16.5,0.8,1.3,2.1,0.107,0.3,1.4,1.8,0.9,GSW,current,C,Al Horford,5685000.0,5.68,11.65,2.0,5.825,role,1.56,53.8,0,0.524390243902439,0.6402439024390244,52.4,True,False,False,15.22,-9.54,-9.54,9.54,86.6,0,0,0.0,0.0,4.028368794326241,81.3,23.800000000000004,61.9,18,1.2055555555555555,92.0,92.0,204.73,first,2.8,60.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,57.5,good,0,63.9,87.7,56.4,good,1.1,2024-25,11.0,2.7,1.5,47.0,62.8,11.0,7.7,43.9,56.5,55.9,0.6,borderline,-1.0,role,99.9,good,,,,
Alec Burks,30,NYK,SG,81.0,44.0,28.6,3.5,9.0,0.391,1.9,4.8,0.4039999999999999,1.6,4.2,0.3779999999999999,0.499,2.7,3.3,0.8220000000000001,0.6,4.3,4.9,3.0,1.0,0.3,1.1,2.7,11.7,,2021-22,13.7,0.5589999999999999,0.534,0.363,2.1,16.6,9.2,15.7,1.8,1.1,9.7,17.7,3.2,2.9,6.1,0.126,-0.4,1.2,0.8,1.7,NYK,training,G,Alec Burks,9536000.0,9.54,,,,role,2.44,59.5,0,0.9878048780487804,0.9878048780487804,98.4,False,False,True,18.58,-9.04,-9.04,9.04,85.5,0,0,69.3,69.3,8.487544483985763,74.6,-5.900000000000006,45.1,18,1.3,100.0,50.0,122.16,below,7.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,72.2,good,0,87.2,81.3,71.4,good,0.8,,,,,,,,,50.0,70.6,70.2,0.4,good,-1.6,role,,,1.0,auto_v2,3.0,0.451
Alec Burks,31,DET,SG,51.0,8.0,22.0,3.9,9.0,0.436,1.9,4.7,0.414,2.0,4.3,0.4589999999999999,0.544,3.0,3.7,0.8140000000000001,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8,,2022-23,16.5,0.602,0.521,0.41,1.8,14.2,7.8,15.9,1.6,0.6,9.7,22.8,1.9,0.6,2.5,0.109,1.8,-0.5,1.2,0.9,DET,training,G,Alec Burks,10012800.0,10.01,,,,role,1.42,52.9,0,0.6219512195121951,0.7591463414634146,68.1,False,False,True,13.6,-3.59,-3.59,3.59,73.5,0,0,52.0,52.0,8.09215844785772,81.3,0.5,48.7,18,1.2222222222222223,93.4,50.0,97.39,below,10.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,62.5,good,0,89.9,90.4,60.1,good,2.4,,,,,,,,,50.0,61.7,59.7,2.0,borderline,-0.8,role,,,-1.0,auto_v2,2.0,0.207
Alec Burks,32,2TM,SG,66.0,1.0,18.4,3.2,8.6,0.369,1.9,5.0,0.376,1.3,3.6,0.36,0.478,2.2,2.5,0.868,0.4,1.9,2.3,1.3,0.4,0.2,0.7,1.1,10.4,,2023-24,12.9,0.536,0.58,0.293,2.2,11.8,6.9,10.7,1.1,0.9,7.0,24.4,0.7,0.7,1.4,0.054,-0.3,-2.0,-2.3,-0.1,NYK,training,G,Alec Burks,10489600.0,10.49,,,,role,-0.605,39.7,0,0.8048780487804879,0.7865853658536586,71.8,False,False,True,9.72,0.7699999999999996,0.7699999999999996,-0.7699999999999996,63.8,0,0,36.0,36.0,7.713235294117647,31.3,-52.1,19.1,18,1.022222222222222,76.4,50.0,163.28,below,6.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,52.9,borderline,0,88.0,35.9,49.0,borderline,3.9,,,,,,,,,50.0,52.7,49.5,3.2,borderline,-0.2,role,,,1.0,auto_v2,3.0,0.61
Alec Burks,33,MIA,SG,49.0,14.0,17.6,2.3,5.5,0.424,1.8,4.2,0.425,0.6,1.3,0.422,0.5870000000000001,0.8,1.0,0.7759999999999999,0.3,2.2,2.5,1.1,0.6,0.1,0.6,0.8,7.3,,2024-25,12.8,0.608,0.764,0.181,1.9,13.8,7.9,9.1,1.6,0.8,9.0,16.5,0.9,0.9,1.8,0.1,0.0,0.3,0.3,0.5,MIA,training,G,Alec Burks,2087519.0,2.09,,,,role,0.745,48.5,0,0.5975609756097561,0.6646341463414633,55.6,False,False,True,12.81,-10.72,-10.72,10.72,89.3,0,0,23.0,23.0,1.4864864864864864,65.6,47.39999999999999,75.2,18,0.977777777777778,72.6,50.0,182.89,below,1.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,59.4,good,0,25.2,72.6,56.7,good,2.7,,,,,,,,,50.0,58.7,56.6,2.1,borderline,-0.7,role,,,-1.0,auto_v2,2.0,0.451
